idVisit,serverTime,timeSpent,actionCategory,actionName,userName,department,team,title,organization,name,country
200165,2016-12-16 02:34:21,,WebNei clicked,LTE2507,Adventure F: The Eye Of Bain  ,CO Customer Operations,CO GCHN S RSO PEC Stream Radio,Radio Expert,Nokia China Interim,Adventure F: The Eye Of Bain  ,China
200200,2016-12-16 03:39:20,131,WebNei clicked,VoLTE Performance,Adventure Fun-Pak  ,MN Mobile Networks,MN GS GSD GDC IndiaC A,Network Planning &amp; Optimization Speciali,MN Global Services,Adventure Fun-Pak  ,India
200200,2016-12-16 03:41:31,,WebNei clicked,TDD-LTE17/17SP Site Solution features,Adventure Fun-Pak  ,MN Mobile Networks,MN GS GSD GDC IndiaC A,Network Planning &amp; Optimization Speciali,MN Global Services,Adventure Fun-Pak  ,India
200220,2016-12-16 04:29:31,,WebNei clicked,AirScale System Module in FDD LTE (FL16A),Adventure Game Pack  ,MN Mobile Networks,MN GS GSD GDC IndiaC13,Netwok Planning&amp;Optimization Specialist,MN Global Services,Adventure Game Pack  ,India
200248,2016-12-16 05:32:09,193,WebNei clicked,LTE2479,Adventure Fun-Pak  ,MN Mobile Networks,MN GS GSD GDC IndiaC A,Network Planning &amp; Optimization Speciali,MN Global Services,Adventure Fun-Pak  ,India
200248,2016-12-16 05:35:22,29,Webnei downloaded,256QAM in downlink LTE2479,Adventure Fun-Pak  ,MN Mobile Networks,MN GS GSD GDC IndiaC A,Network Planning &amp; Optimization Speciali,MN Global Services,Adventure Fun-Pak  ,India
200248,2016-12-16 05:35:51,7,Webnei downloaded,256QAM in downlink LTE2479,Adventure Fun-Pak  ,MN Mobile Networks,MN GS GSD GDC IndiaC A,Network Planning &amp; Optimization Speciali,MN Global Services,Adventure Fun-Pak  ,India
200248,2016-12-16 05:35:58,26,Webnei downloaded,256QAM in downlink LTE2479,Adventure Fun-Pak  ,MN Mobile Networks,MN GS GSD GDC IndiaC A,Network Planning &amp; Optimization Speciali,MN Global Services,Adventure Fun-Pak  ,India
200248,2016-12-16 05:36:24,,Webnei downloaded,256QAM in downlink LTE2479,Adventure Fun-Pak  ,MN Mobile Networks,MN GS GSD GDC IndiaC A,Network Planning &amp; Optimization Speciali,MN Global Services,Adventure Fun-Pak  ,India
200253,2016-12-16 06:11:42,,WebNei clicked,VoLTE Performance,Adventure Games: 5 CD-ROM Collection  ,MN Mobile Networks,MN RN BP BTS I&amp;V6,"Senior Specialist, BTS Verification",MN Radio Networks,Adventure Games: 5 CD-ROM Collection  ,Finland
200282,2016-12-16 06:14:42,40,WebNei clicked,LTE1542,Adventure Games Bundle  ,MN Mobile Networks,MN Global Services164,EXT-RF Planner,MN Global Services,Adventure Games Bundle  ,Taiwan
200282,2016-12-16 06:15:22,85,Webnei downloaded,FDD Supercell LTE1542,Adventure Games Bundle  ,MN Mobile Networks,MN Global Services164,EXT-RF Planner,MN Global Services,Adventure Games Bundle  ,Taiwan
200282,2016-12-16 06:16:47,516,Webnei downloaded,FDD Supercell LTE1542,Adventure Games Bundle  ,MN Mobile Networks,MN Global Services164,EXT-RF Planner,MN Global Services,Adventure Games Bundle  ,Taiwan
200282,2016-12-16 06:25:23,31,WebNei clicked,LTE993,Adventure Games Bundle  ,MN Mobile Networks,MN Global Services164,EXT-RF Planner,MN Global Services,Adventure Games Bundle  ,Taiwan
200282,2016-12-16 06:25:54,,Webnei downloaded,Cell Combination (Supercell) LTE993,Adventure Games Bundle  ,MN Mobile Networks,MN Global Services164,EXT-RF Planner,MN Global Services,Adventure Games Bundle  ,Taiwan
200303,2016-12-16 06:44:24,,Category filtering Clicked,SINGLE RAN,Adventure G: Ground Zero  ,MN Mobile Networks,MN GS India Bharti481 B,Project Manager,MN Global Services,Adventure G: Ground Zero  ,India
200344,2016-12-16 07:20:48,289,WebNei clicked,LTE2007,Adventure Hall of Fame  ,MN Mobile Networks,MN GS GSD343,Radio Planning Expert,MN Global Services,Adventure Hall of Fame  ,Indonesia
200344,2016-12-16 07:25:37,99,WebNei clicked,LTE2370,Adventure Hall of Fame  ,MN Mobile Networks,MN GS GSD343,Radio Planning Expert,MN Global Services,Adventure Hall of Fame  ,Indonesia
200357,2016-12-16 07:27:04,,WebNei clicked,BSS21313,Adventure II  ,MN Mobile Networks,MN RN CS Netw&amp;Knowledge Eng3,"Working Student, Network Engineering",MN Radio Networks,Adventure II  ,Poland
200344,2016-12-16 07:27:16,,Webnei downloaded,FDD Flexi Zone Inter-BTS Carrier Aggregation Solutions LTE2370,Adventure Hall of Fame  ,MN Mobile Networks,MN GS GSD343,Radio Planning Expert,MN Global Services,Adventure Hall of Fame  ,Indonesia
200369,2016-12-16 07:43:43,71,Top filtering Clicked,top,Adventure in Humongous Cave  ,MN Mobile Networks,MN RN LTE-N Sys VerifA,"Project Manager, System Verification",MN Radio Networks,Adventure in Humongous Cave  ,Finland
200369,2016-12-16 07:45:09,18,WebNei clicked,IoT - Internet of Things - Introduction,Adventure in Humongous Cave  ,MN Mobile Networks,MN RN LTE-N Sys VerifA,"Project Manager, System Verification",MN Radio Networks,Adventure in Humongous Cave  ,Finland
200369,2016-12-16 07:45:27,27,WebNei clicked,LTE3071,Adventure in Humongous Cave  ,MN Mobile Networks,MN RN LTE-N Sys VerifA,"Project Manager, System Verification",MN Radio Networks,Adventure in Humongous Cave  ,Finland
200422,2016-12-16 08:36:44,64,WebNei clicked,Introduction to Virtualization and Telco Cloud,Adventure Inlay  ,MN Mobile Networks,MN RN CS RD &amp; ECS Korea2,System Support Specialist,MN Radio Networks,Adventure Inlay  ,South Korea
200422,2016-12-16 08:37:48,154,WebNei clicked,VoLTE Performance,Adventure Inlay  ,MN Mobile Networks,MN RN CS RD &amp; ECS Korea2,System Support Specialist,MN Radio Networks,Adventure Inlay  ,South Korea
200429,2016-12-16 08:39:04,,WebNei clicked,LTE2466,Adventure 1  ,MN Mobile Networks,MN RN CS Netw&amp;Knowledge Eng4,Project Coordinator,MN Radio Networks,Adventure 1  ,Poland
200422,2016-12-16 08:40:22,50,WebNei clicked,LTE2479,Adventure Inlay  ,MN Mobile Networks,MN RN CS RD &amp; ECS Korea2,System Support Specialist,MN Radio Networks,Adventure Inlay  ,South Korea
200422,2016-12-16 08:41:12,9,Webnei downloaded,256QAM in downlink LTE2479,Adventure Inlay  ,MN Mobile Networks,MN RN CS RD &amp; ECS Korea2,System Support Specialist,MN Radio Networks,Adventure Inlay  ,South Korea
200422,2016-12-16 08:41:21,,Webnei downloaded,256QAM in downlink LTE2479,Adventure Inlay  ,MN Mobile Networks,MN RN CS RD &amp; ECS Korea2,System Support Specialist,MN Radio Networks,Adventure Inlay  ,South Korea
200456,2016-12-16 09:02:10,91,WebNei clicked,VoLTE Performance,Adventure in the Fifth Dimension  ,MN Mobile Networks,MN PPS India Radio Netw Sales2,Sales Solution Manager Radio,MN Product Portfolio Sales,Adventure in the Fifth Dimension  ,India
200456,2016-12-16 09:03:41,,WebNei clicked,IoT - Internet of Things - Introduction,Adventure in the Fifth Dimension  ,MN Mobile Networks,MN PPS India Radio Netw Sales2,Sales Solution Manager Radio,MN Product Portfolio Sales,Adventure in the Fifth Dimension  ,India
200472,2016-12-16 09:06:05,284,WebNei clicked,LTE562,Adventure Island  ,MN Mobile Networks,MN RN PfM Cust Prod Mgmt,Lead Customer Product Manager,MN Radio Networks,Adventure Island  ,India
200471,2016-12-16 09:06:40,15,Favourites filtering Clicked,favourites,Adventure Island 3  ,MN Mobile Networks,MN RN CRD Network Perform122,ING PERFORMANCE RESEAUX,MN Radio Networks,Adventure Island 3  ,France
200471,2016-12-16 09:06:55,10,Top filtering Clicked,top,Adventure Island 3  ,MN Mobile Networks,MN RN CRD Network Perform122,ING PERFORMANCE RESEAUX,MN Radio Networks,Adventure Island 3  ,France
200471,2016-12-16 09:07:05,26,Favourites filtering Clicked,favourites,Adventure Island 3  ,MN Mobile Networks,MN RN CRD Network Perform122,ING PERFORMANCE RESEAUX,MN Radio Networks,Adventure Island 3  ,France
200471,2016-12-16 09:07:31,,WebNei clicked,LTE1858,Adventure Island 3  ,MN Mobile Networks,MN RN CRD Network Perform122,ING PERFORMANCE RESEAUX,MN Radio Networks,Adventure Island 3  ,France
200538,2016-12-16 10:04:50,,WebNei clicked,Nokia Cloud Infrastructure System - IC17 (CBIS17 on MN HW),Adventure Island II  ,MN Mobile Networks,MN AMS SC&amp;WiFi FZ SW9 A,"Engineer, System Verification",MN Advanced MN Solutions,Adventure Island II  ,Poland
200559,2016-12-16 10:22:06,41,WebNei clicked,Nokia Cloud Infrastructure System - IC17 (CBIS17 on MN HW),Adventure Joe  ,MN Mobile Networks,MN GS EUR NPO2,Sales Development NPO Solution Architect,MN Global Services,Adventure Joe  ,France
200559,2016-12-16 10:22:47,13,Webnei downloaded,Nokia Cloud Infrastructure System - IC17 (CBIS17 on MN HW),Adventure Joe  ,MN Mobile Networks,MN GS EUR NPO2,Sales Development NPO Solution Architect,MN Global Services,Adventure Joe  ,France
200561,2016-12-16 10:22:54,8,Category filtering Clicked,WCDMA,Adventure Klassiker Vol. I  ,MN Mobile Networks,MN Radio Networks14D,E2E Integration &amp; Verification Leader,MN Radio Networks,Adventure Klassiker Vol. I  ,Finland
200559,2016-12-16 10:23:00,,Webnei downloaded,Nokia Cloud Infrastructure System - IC17 (CBIS17 on MN HW),Adventure Joe  ,MN Mobile Networks,MN GS EUR NPO2,Sales Development NPO Solution Architect,MN Global Services,Adventure Joe  ,France
200561,2016-12-16 10:23:02,11,Category filtering Clicked,WCDMA,Adventure Klassiker Vol. I  ,MN Mobile Networks,MN Radio Networks14D,E2E Integration &amp; Verification Leader,MN Radio Networks,Adventure Klassiker Vol. I  ,Finland
200561,2016-12-16 10:23:13,,WebNei clicked,RAN2482,Adventure Klassiker Vol. I  ,MN Mobile Networks,MN Radio Networks14D,E2E Integration &amp; Verification Leader,MN Radio Networks,Adventure Klassiker Vol. I  ,Finland
200566,2016-12-16 10:26:37,12,Category filtering Clicked,5G,Adventure Klassiker Vol. II  ,MN Mobile Networks,MN GS EUR RSO52,Customer Service Engineer,MN Global Services,Adventure Klassiker Vol. II  ,Germany
200566,2016-12-16 10:26:49,1,Favourites filtering Clicked,favourites,Adventure Klassiker Vol. II  ,MN Mobile Networks,MN GS EUR RSO52,Customer Service Engineer,MN Global Services,Adventure Klassiker Vol. II  ,Germany
200566,2016-12-16 10:26:50,34,Favourites filtering Clicked,favourites,Adventure Klassiker Vol. II  ,MN Mobile Networks,MN GS EUR RSO52,Customer Service Engineer,MN Global Services,Adventure Klassiker Vol. II  ,Germany
200566,2016-12-16 10:27:24,,WebNei clicked,AirScale System Module in FDD LTE (FL16A),Adventure Klassiker Vol. II  ,MN Mobile Networks,MN GS EUR RSO52,Customer Service Engineer,MN Global Services,Adventure Klassiker Vol. II  ,Germany
200567,2016-12-16 10:29:02,,WebNei clicked,LTE3071,Adventure 2: The Great Pyramid  ,MN Mobile Networks,MN RN CS Netw&amp;Knowledge Eng4,Technical Leader,MN Radio Networks,Adventure 2: The Great Pyramid  ,Poland
200576,2016-12-16 10:39:07,551,WebNei clicked,LTE979,"Adventureland , Commodore, Star Craft, Texas Instruments Incorporated ",MN Mobile Networks,MN CC 3G HW Platf RD A,"SW Architect, Software Development",MN Converged Core,"Adventureland , Commodore, Star Craft, Texas Instruments Incorporated ",Finland
200580,2016-12-16 10:40:13,,WebNei clicked,Introduction to Virtualization and Telco Cloud,Adventure 1  ,MN Mobile Networks,MN RN CS Netw&amp;Knowledge Eng4,Project Coordinator,MN Radio Networks,Adventure 1  ,Poland
200576,2016-12-16 10:48:18,,WebNei clicked,LTE980,"Adventureland , Commodore, Star Craft, Texas Instruments Incorporated ",MN Mobile Networks,MN CC 3G HW Platf RD A,"SW Architect, Software Development",MN Converged Core,"Adventureland , Commodore, Star Craft, Texas Instruments Incorporated ",Finland
200586,2016-12-16 10:56:35,5,Webnei downloaded,Introduction to Virtualization and Telco Cloud,Adventure Master  ,MN Mobile Networks,MN GS GSD CSS53,Sr. Customer Support Engineer,MN Global Services,Adventure Master  ,Netherlands
200586,2016-12-16 10:56:40,291,Webnei downloaded,Introduction to Virtualization and Telco Cloud,Adventure Master  ,MN Mobile Networks,MN GS GSD CSS53,Sr. Customer Support Engineer,MN Global Services,Adventure Master  ,Netherlands
200591,2016-12-16 10:57:47,,WebNei clicked,VoLTE Performance,Adventure Mysteries Triple Pack  ,MN Mobile Networks,MN RN CS Netw&amp;Knowledge Eng7,Project Management Working Student,MN Radio Networks,Adventure Mysteries Triple Pack  ,Poland
200593,2016-12-16 11:00:17,,Category filtering Clicked,WCDMA,The Adventure of the Intergalactic Cat  ,MN Mobile Networks,MN GS GSD GDC IndiaC12,Radio Planning &amp; Optimization Specialist,MN Global Services,The Adventure of the Intergalactic Cat  ,India
200586,2016-12-16 11:03:28,,WebNei clicked,Introduction to Virtualization and Telco Cloud,Adventure Master  ,MN Mobile Networks,MN GS GSD CSS53,Sr. Customer Support Engineer,MN Global Services,Adventure Master  ,Netherlands
200620,2016-12-16 11:28:44,31,Category filtering Clicked,GSM,Adventure Klassiker Vol. I  ,MN Mobile Networks,MN Radio Networks14D,E2E Integration &amp; Verification Leader,MN Radio Networks,Adventure Klassiker Vol. I  ,Finland
200620,2016-12-16 11:29:15,11,Category filtering Clicked,GSM,Adventure Klassiker Vol. I  ,MN Mobile Networks,MN Radio Networks14D,E2E Integration &amp; Verification Leader,MN Radio Networks,Adventure Klassiker Vol. I  ,Finland
200620,2016-12-16 11:29:26,3,Release technology,GSM,Adventure Klassiker Vol. I  ,MN Mobile Networks,MN Radio Networks14D,E2E Integration &amp; Verification Leader,MN Radio Networks,Adventure Klassiker Vol. I  ,Finland
200620,2016-12-16 11:29:29,2,Release type,GSM,Adventure Klassiker Vol. I  ,MN Mobile Networks,MN Radio Networks14D,E2E Integration &amp; Verification Leader,MN Radio Networks,Adventure Klassiker Vol. I  ,Finland
200620,2016-12-16 11:29:31,1,Release type,GSM,Adventure Klassiker Vol. I  ,MN Mobile Networks,MN Radio Networks14D,E2E Integration &amp; Verification Leader,MN Radio Networks,Adventure Klassiker Vol. I  ,Finland
200620,2016-12-16 11:29:32,1,Release type,GSM,Adventure Klassiker Vol. I  ,MN Mobile Networks,MN Radio Networks14D,E2E Integration &amp; Verification Leader,MN Radio Networks,Adventure Klassiker Vol. I  ,Finland
200620,2016-12-16 11:29:33,2,Release type,GSM,Adventure Klassiker Vol. I  ,MN Mobile Networks,MN Radio Networks14D,E2E Integration &amp; Verification Leader,MN Radio Networks,Adventure Klassiker Vol. I  ,Finland
200620,2016-12-16 11:29:35,1,Release type,GSM,Adventure Klassiker Vol. I  ,MN Mobile Networks,MN Radio Networks14D,E2E Integration &amp; Verification Leader,MN Radio Networks,Adventure Klassiker Vol. I  ,Finland
200620,2016-12-16 11:29:36,1,Release type,GSM,Adventure Klassiker Vol. I  ,MN Mobile Networks,MN Radio Networks14D,E2E Integration &amp; Verification Leader,MN Radio Networks,Adventure Klassiker Vol. I  ,Finland
200620,2016-12-16 11:29:37,1,Release type,GSM,Adventure Klassiker Vol. I  ,MN Mobile Networks,MN Radio Networks14D,E2E Integration &amp; Verification Leader,MN Radio Networks,Adventure Klassiker Vol. I  ,Finland
200620,2016-12-16 11:29:38,1,Release type,GSM,Adventure Klassiker Vol. I  ,MN Mobile Networks,MN Radio Networks14D,E2E Integration &amp; Verification Leader,MN Radio Networks,Adventure Klassiker Vol. I  ,Finland
200620,2016-12-16 11:29:39,2,Release type,GSM,Adventure Klassiker Vol. I  ,MN Mobile Networks,MN Radio Networks14D,E2E Integration &amp; Verification Leader,MN Radio Networks,Adventure Klassiker Vol. I  ,Finland
200620,2016-12-16 11:29:41,1,Release type,GSM,Adventure Klassiker Vol. I  ,MN Mobile Networks,MN Radio Networks14D,E2E Integration &amp; Verification Leader,MN Radio Networks,Adventure Klassiker Vol. I  ,Finland
200620,2016-12-16 11:29:42,,Release type,GSM,Adventure Klassiker Vol. I  ,MN Mobile Networks,MN Radio Networks14D,E2E Integration &amp; Verification Leader,MN Radio Networks,Adventure Klassiker Vol. I  ,Finland
200620,2016-12-16 11:29:42,1,Release type,GSM,Adventure Klassiker Vol. I  ,MN Mobile Networks,MN Radio Networks14D,E2E Integration &amp; Verification Leader,MN Radio Networks,Adventure Klassiker Vol. I  ,Finland
200620,2016-12-16 11:29:43,2,Release type,GSM,Adventure Klassiker Vol. I  ,MN Mobile Networks,MN Radio Networks14D,E2E Integration &amp; Verification Leader,MN Radio Networks,Adventure Klassiker Vol. I  ,Finland
200620,2016-12-16 11:29:45,1,Release type,GSM,Adventure Klassiker Vol. I  ,MN Mobile Networks,MN Radio Networks14D,E2E Integration &amp; Verification Leader,MN Radio Networks,Adventure Klassiker Vol. I  ,Finland
200620,2016-12-16 11:29:46,,Release type,GSM,Adventure Klassiker Vol. I  ,MN Mobile Networks,MN Radio Networks14D,E2E Integration &amp; Verification Leader,MN Radio Networks,Adventure Klassiker Vol. I  ,Finland
200620,2016-12-16 11:29:46,25,Release type,GSM,Adventure Klassiker Vol. I  ,MN Mobile Networks,MN Radio Networks14D,E2E Integration &amp; Verification Leader,MN Radio Networks,Adventure Klassiker Vol. I  ,Finland
200620,2016-12-16 11:30:11,4,Release type,GSM,Adventure Klassiker Vol. I  ,MN Mobile Networks,MN Radio Networks14D,E2E Integration &amp; Verification Leader,MN Radio Networks,Adventure Klassiker Vol. I  ,Finland
200620,2016-12-16 11:30:15,4,Release type,GSM,Adventure Klassiker Vol. I  ,MN Mobile Networks,MN Radio Networks14D,E2E Integration &amp; Verification Leader,MN Radio Networks,Adventure Klassiker Vol. I  ,Finland
200620,2016-12-16 11:30:19,1,Release type,GSM,Adventure Klassiker Vol. I  ,MN Mobile Networks,MN Radio Networks14D,E2E Integration &amp; Verification Leader,MN Radio Networks,Adventure Klassiker Vol. I  ,Finland
200620,2016-12-16 11:30:20,1,Release type,GSM,Adventure Klassiker Vol. I  ,MN Mobile Networks,MN Radio Networks14D,E2E Integration &amp; Verification Leader,MN Radio Networks,Adventure Klassiker Vol. I  ,Finland
200620,2016-12-16 11:30:21,1,Release type,GSM,Adventure Klassiker Vol. I  ,MN Mobile Networks,MN Radio Networks14D,E2E Integration &amp; Verification Leader,MN Radio Networks,Adventure Klassiker Vol. I  ,Finland
200620,2016-12-16 11:30:22,1,Release type,GSM,Adventure Klassiker Vol. I  ,MN Mobile Networks,MN Radio Networks14D,E2E Integration &amp; Verification Leader,MN Radio Networks,Adventure Klassiker Vol. I  ,Finland
200620,2016-12-16 11:30:23,1,Release type,GSM,Adventure Klassiker Vol. I  ,MN Mobile Networks,MN Radio Networks14D,E2E Integration &amp; Verification Leader,MN Radio Networks,Adventure Klassiker Vol. I  ,Finland
200620,2016-12-16 11:30:24,2,Release type,GSM,Adventure Klassiker Vol. I  ,MN Mobile Networks,MN Radio Networks14D,E2E Integration &amp; Verification Leader,MN Radio Networks,Adventure Klassiker Vol. I  ,Finland
200620,2016-12-16 11:30:26,,Release type,GSM,Adventure Klassiker Vol. I  ,MN Mobile Networks,MN Radio Networks14D,E2E Integration &amp; Verification Leader,MN Radio Networks,Adventure Klassiker Vol. I  ,Finland
200620,2016-12-16 11:30:26,1,Release type,GSM,Adventure Klassiker Vol. I  ,MN Mobile Networks,MN Radio Networks14D,E2E Integration &amp; Verification Leader,MN Radio Networks,Adventure Klassiker Vol. I  ,Finland
200620,2016-12-16 11:30:27,2,Release type,GSM,Adventure Klassiker Vol. I  ,MN Mobile Networks,MN Radio Networks14D,E2E Integration &amp; Verification Leader,MN Radio Networks,Adventure Klassiker Vol. I  ,Finland
200620,2016-12-16 11:30:29,,Release type,GSM,Adventure Klassiker Vol. I  ,MN Mobile Networks,MN Radio Networks14D,E2E Integration &amp; Verification Leader,MN Radio Networks,Adventure Klassiker Vol. I  ,Finland
